,Tweets,Time,Username
171,"One of my favorites #MakerFaire had to be @CworthDynamics lightsaber, printed on the @formlabs Form 2. I need one!pic.twitter.com/raqfTJJpFQ",5/26/2016,chinbeard
172,The question about how to deal with people who denigrate your work just about broke my heart. #MFBA16 @makerfaire http://www.tested.com/art/makers/572490-adam-savages-maker-faire-2016-talk/ …,5/28/2016,donttrythis
173,European Maker Week includes 500+ events & the first #Makerfaire at the European Parliament: http://bit.ly/1XYvNQm pic.twitter.com/3WgywnhTzL,5/29/2016,make
174,Didn’t get to go to @makerfaire? Have a look around in 360˚ !https://youtu.be/BAjwmPPaRvU @makepic.twitter.com/teqe253wBJ,5/29/2016,iliketomakestuf
175,Send kids on an unforgettable #STEAM adventure at #MakerFaire. Learn more about #MakerFund: http://bit.ly/1rf7BfF  #SVGives,5/3/2016,make
176,"Many of you asked for this, so here it is: a transcript of my @makerfaire talk! Q&A coming separately. http://www.tested.com/art/makers/572766-transcript-adam-savages-2016-bay-area-maker-faire-talk/ …",5/31/2016,donttrythis
177,Food is the new internet http://bit.ly/1XNBcJU  First heard about the impact of small farm robots when we did #MakerFaire Detroit,5/31/2016,timoreilly
178,Heading to SF in a couple weeks! Totally going to hit up @calacademy and @exploratorium. And of course @makerfaire,5/4/2016,thephysicsgirl
179,#MakerFaire in Vienna. If you missed it check our blog. #3Dprinting #tech #maker #innovation http://tvaroch.sk/blog/maker-faire-vienna/ …pic.twitter.com/eBMdveosrp,5/4/2016,Tvaroch3D
180,Come see #OpenAPS @ #MakerFaire Bay Area May 20 - 22! We'll have a table all weekend and a presentation on Saturday. pic.twitter.com/3RuCtv8Gpl,5/5/2016,hannemannemann
181,@ArduinoOrg + @NordicTweets at #MakerFaire Bay Area = #ArduinoPrimo #newboardspic.twitter.com/zbm3K5QaMV,5/6/2016,NordicTweets
182,We are having so much fun at #Makerfairetaiwan! Come and join us! @makerfaire pic.twitter.com/9ZC7skUziL,5/7/2016,seeedstudio
183,Bay Area Students Will Get a Field Trip @MakerFaire.  Thanks to LinkedIn and other funders. #makerfaire http://makezine.com/2016/05/06/friday-at-maker-faire/ …,5/8/2016,dalepd
184,"""How do you keep inspired when people denigrate your work? You find your communities."" @donttrythis @makerfaire http://bit.ly/1WYZOjs ",6/1/2016,testedcom
185,My audience Q&A from @makerfaire includes a well-deserved shout-out to @therpf. http://www.tested.com/art/makers/572770-transcript-adam-savages-q-2016-bay-area-maker-faire/ …,6/1/2016,donttrythis
186,"""Making is also writing and dance and filmmaking and singing and photography and cosplay."" @donttrythis http://bit.ly/1RNAuVT  @makerfaire",6/1/2016,testedcom
187,Build your own Modular Animal Robots with the Animech Project: http://bit.ly/24jcelu  Seen at @makerfaire! pic.twitter.com/1ccO2kxckk,6/1/2016,make
188,Special #MakeMonday Announcement! We'll be at the National @makerfaire in Washington D.C. June 18th & 19th! pic.twitter.com/Z6qFpGnhZm,6/13/2016,RadioShack
189,Every Classroom Should Be A Maker Space http://www.hightechhigh.org/unboxed/issue14/every_classroom_should_be_a_maker_space/ … #makerspace #MakerFaire #edchatpic.twitter.com/kN4f6MBgAt,6/15/2016,mraspinall
190,North County is ch-ch-chugging fast towards an awesome weekend! http://makezine.com/2016/06/15/san-diegos-maker-faire-on-fathers-day-weekend/ … via @make #makerfaire #sandiego,6/16/2016,SDMakerFaire
191,Looking forward to meeting everyone at #NMF16 The Past and Future of DIY Health Technology http://makerfaire.com/maker/entry/57843/ … via @makerfaire,6/16/2016,jfgm
192,Pinbox 3000 rocks Makey for National Maker Faire.  #makerfaire pic.twitter.com/jGaVsQNxpx,6/17/2016,dalepd
193,See some of the amazing things the #NationalLabs make. #NationofMakers #WeekofMaking @MakerFairehttps://amp.twimg.com/v/7ba3ff97-736f-4569-8252-9ec7469c6ccd …,6/17/2016,ENERGY
194,Join us @MakerFaire in DC to see how #3Dprinting can be used in #wind manufacturing! http://energy.gov/eere/amo/articles/global-wind-day-2016-amo-s-role-applying-3d-printing-wind-blade-mold-manufacturing … #NMF16pic.twitter.com/a4zlSpyPnX,6/17/2016,ENERGY
195,Think. Make. Innovate. That's what our #NationalLabs do every day. @MakerFaire #MFBA16 #MakerFairehttps://amp.twimg.com/v/ef2d170d-8d19-4939-8017-2f065524bd53 …,6/17/2016,ENERGY
196,@NickCannon Big S/o to Nick for stoping by @ Washington D.C @makerfaire  - Had the opportunity to meet him ,6/18/2016,RealestMind
197,"At the National @MakerFaire, @NSF staff and @Virginia_Tech researchers demoed the DreamVendor. #NationOfMakerspic.twitter.com/wf1lR2tKHO",6/18/2016,NSF
198,Reality will never look the same.  VR for toddlers at National Maker Faire #makerfaire #nationof makerspic.twitter.com/hYgUn24kJk,6/18/2016,dalepd
199,Talking about the future of education @natlmakerfaire! @makerfaire #makered #nationofmakerspic.twitter.com/AcWMEshfnj,6/18/2016,DigitalPromise
200,"This weekend !  National #MakerFaire is in Washington, DC http://buff.ly/1UinvAb  @makerfaire #makerED #makerspacespic.twitter.com/vrpIdwHoUI",6/18/2016,Makerspaces_com
201,From our @NatlMakerFaire family to yours - Thx for a wonderful Faire! See you next year! @NationOfMakers @makerfaire pic.twitter.com/EIpozAXXEF,6/19/2016,natlmakerfaire
202,"Thanks to all of the ""Best in Class"" awards for #makerEd inspiration #NMF16 @makerfaire pic.twitter.com/DTVzK3x6KM",6/19/2016,sdavee
203,Minecraft building competition at our #makerfaire pop up! #makerfaire #nmf16 #bnmakers #NationOfMakerspic.twitter.com/w1FDmXeGQy,6/19/2016,BNRockville
204,Amazing stuff going on at the national @makerfaire in Washington. It is great to see what the #makers are creating. http://makezine.com/2016/06/18/live-blog-national-maker-faire/ …,6/19/2016,balajivis
205,Inspired time in DC attending @WhiteHouse #NationOfMakers and National #MakerFaire. Now some last minute sightseeing pic.twitter.com/X09YbR4RKG,6/19/2016,benasmith
206,Drone combat? Drone racing? Here's a photo recap of @makerfaire 2016! http://bit.ly/1TLyorE pic.twitter.com/gy3WZQuDWk,6/2/2016,TheDroneGirl
207,"Playing a beautiful, amazing sounding carbon fiber violin at the Congressional @makerfaire #CapMakerFairepic.twitter.com/wyQFAz8nCf",6/21/2016,sdavee
208,"Don't Just Attend the World #MakerFaire. Apply to Present, Perform, Exhibit http://theinnovativeeducator.blogspot.com/2016/06/4-steps-to-apply-to-world-makerfaire.html …pic.twitter.com/ywtEVvfrno",6/22/2016,InnovativeEdu
209,K–12 Maker Initiative Captures Spotlight at DC National #MakerFaire! http://buff.ly/28QTtoc  #iot #stempic.twitter.com/wua24mpbQv,6/23/2016,LauraGilchrist4
210,Getting ready for #makerfaire #Singapore #dmand @SUTD_DManD @makerfaire @MakerFaireSG #3dprinting @sutdsgpic.twitter.com/L9Rwd0MBkc,6/23/2016,SENATOR_PAVLVS
211,The Hardware Ecosystem: @fablab @hacksterio @kickstarter @makerfaire @Indiegogo @CES -> http://www.slideshare.net/haxlr8r/hardware-trends-2016/11 …pic.twitter.com/izvb7f7Sei,6/27/2016,hax_co
212,@ksuiteach is so proud to announce that we are an official affiliate of #makercamp with @makerfaire #makercamp2016 @BagwellCollege @KSUITEC,6/30/2016,Stephsteph83
213,"""Making is also writing and dance and filmmaking and singing and photography and cosplay."" @donttrythis http://bit.ly/1RNAuVT  @makerfaire",6/5/2016,testedcom
214,.@DJQbert's @ThudRumble company showcases experimental DJ gear at @makerfaire http://bit.ly/22KGTsU pic.twitter.com/8hnNpGRFrf,6/6/2016,DJcity
215,Highlights of the 2016 @MakerFaire - so many incredible projects! #mfba16 http://bit.ly/243EQPL  via @mamasmilespic.twitter.com/pZmjauAavv,6/9/2016,pragmaticmom
216,"Forget the Mall. These Days, Teens Go to Library Makerspaces: http://bit.ly/1S5YpQy  #edtechchat #maker #makerfaire pic.twitter.com/D6Ii97UZBW",7/2/2016,EdSurge
217,Are you a #Maker? Call for Makers still open for @MakerFaire NY 2016! Apply today. #wmf16 #makerfaire #NYSCI http://whtc.co/a695  #WMF16,7/20/2016,gidgev
218,@OfficialUCNJ 2nd Annual MakerFaire! If you are in the area...please stop by from 10-2pm! @Makerspaces_com @NJEApic.twitter.com/Kw6qy94py9,7/21/2016,mrnavas
219,"So many boards, so little time! Prep for @MakerFaire & check out different #IoT boards: http://spr.ly/6016Bx5xw  @Ch9pic.twitter.com/FrHPyDNQd9",7/23/2016,MSFTImagine
220,"Making it: The hands-on movement that impacts our economy, education and culture #makerfaire @IoT4Kids  http://www.recode.net/2016/7/26/12275036/makers-movement-children-education-technology-stem?utm_campaign=www.recode.net&utm_content=entry&utm_medium=social&utm_source=twitter … via @Recode",7/26/2016,SherryHuss
221,well said...    #HenryFord #Museum #Detroit #MakerFaire! pic.twitter.com/a5IS8FlFZ1,7/27/2016,Dr_Blankenstein
222,Why get a Teensy at #MakerFaire? ① Small footprint② Arduino compatible ③ Kinetis & #ARMhttp://oak.ctx.ly/r/4wlzq pic.twitter.com/RchHPV9o7t,7/28/2016,NXP
223,Watch @sherryhuss give a fun preview of @makerfaire Detroit on http://twitch.tv/make  at 1pm today. Tune in!pic.twitter.com/J71hqQXm61,7/29/2016,make
224,Partnered with @make: See giant robots and more! LIVE from @MakerFaire Detroit this weekend: http://makezine.com/2016/07/29/this-weekend-tune-in-on-twitch-for-our-maker-faire-detroit-adventure/ …pic.twitter.com/UC2AhupZKu,7/29/2016,TwitchCreates
225,Thx @hkellstrom for arranging this awesome experience! Fun to play & see lots of kids engaged. #saslearn #MakerFaire pic.twitter.com/CytjcNGOSP,7/30/2016,julievkelley
226,"Catch #MakerFaire Detroit live on @Twitch w/us today + tomorrow https://www.twitch.tv/make  Next up, Innovation Garage!",7/30/2016,make
227,Love me some Power Racing!@makerfaire #MakerFaireDetroitpic.twitter.com/TbFA816Juk,7/31/2016,JohnGallias
228,We're also at the Detroit MakerFaire today so come by and say hi! #MakerFaireDetroit,7/31/2016,andymarkinc
229,"NANTES is really AWESOME, INCREDIBLE UNIQUE and FASCINATING @MakerFaireNTE @makerfaire @Johanna_Rolland  @SherryHuss pic.twitter.com/cIPwxeDZ9R",7/9/2016,franckytrichet
230,Having an awesome day @RenoMakerFaire #makerfaire pic.twitter.com/AF4A5o5gms,7/9/2016,emmafletcher
231,"95,000 attendees. 950 Makers. 2 days. 1 must-see event.Join us at World @MakerFaire! http://mwne.ws/2bjaW7n pic.twitter.com/znH2bV6PJA",8/10/2016,MicrochipMakes
232,Update of global @makerfaire  #makermovement with Sabrina and Dale in #fab12 cc: @MakerFaireBiopic.twitter.com/1Ihee6Qd06,8/12/2016,nerea_diaz_
233,#Maker w/a a #venture? Join @RoadPitch @vtcairncross to maker your pitch a winner WED at @generatorvt : https://www.eventbrite.com/e/road-pitch-and-makerfaire-at-generator-tickets-27015669595 … #makerfaire,8/15/2016,lhtorres
234,"Maker Faires this weekend in Tulsa, Grand Rapids, Calgary and the one in Beijing has already started.  @makerfaire",8/19/2016,dalepd
235,"This wkd for $10-15 we'll help you make a candle votive holder, a jewelry holder, or beaded earrings. #makerfaire  pic.twitter.com/N9Kuaf0C8X",8/26/2016,DovetailWkshop
236,Coming into the entrance to @makerfaire Tokyo. . @NerdyDerby!pic.twitter.com/D1nFEue4Vt,8/5/2016,jaymesdec
237,".@MakerFaire Tokyo is this weekend! @dcuartielles is going, are you? http://bit.ly/2b92EyO pic.twitter.com/FJpUrRuhRx",8/5/2016,arduino
238,Today's @NerdyDerby Grand Champion! @makerfaire Tokyo! pic.twitter.com/4P6BnaWT7o,8/6/2016,jaymesdec
239,Maker Faire  #グリッチティーシャツ買った #makerfaire https://instagram.com/p/BIzvw1SD9_q/ pic.twitter.com/Q4CQHZreYD,8/7/2016,emikusano
240,Microchip Loves Makers! Get ready to see our demos and cool technology @makerfaire New York http://mchp.us/2bTpw4D pic.twitter.com/C4yWtJGh4B,9/1/2016,MicrochipTech
241,The feeling we get when World @makerfaire NY is 1 month away. Are you ready to make something? pic.twitter.com/5jsJwpzLyw,9/1/2016,nysci
242,Live action battleship. @MakerFaireLou Lots of great things here! #MakerFaire #innovationpic.twitter.com/Y9ctxobQlc,9/10/2016,glennwhit
243,@oshpark booth at Portland Mini Makerfaire @OMSI !pic.twitter.com/ym6x8FNZRR,9/10/2016,laen
244,The beautiful & wonderful @inmoov open source 3D printed humanoid robot in Eindhoven @makerfaire @EHVMMFpic.twitter.com/p69YxgPj68,9/10/2016,MakePrintable
245,I am #3dprinting a army of #MakerFaire robots. pic.twitter.com/ghm54KasQ4,9/11/2016,FrogRoom
246,Soldering! #simple circuit #led #soldering #ledbadge #makerfaire #makerpic.twitter.com/m1cCwlq9ur,9/12/2016,EvilpinkyV
247,18 days left until #MakerFaire NYC kicks off - See the schedule here http://makerfaire.com/new-york/  #makerspaces #makerEDpic.twitter.com/v3JTFC11k5,9/12/2016,Makerspaces_com
248,"MakerFaire Tokyo was a lot of fun! ... I need to invent something to come by again next year cc @arduinohttps://twitter.com/make_jp/status/776300191926226945 …David Cuartielles added,",9/15/2016,dcuartielles
249,"Heading to World @MakerFaire? Don’t miss the ""State of Arduino” with @mbanzi on Saturday, October 1st! http://bit.ly/2detJEr  #WMF16pic.twitter.com/DVZyAJEPVZ",9/19/2016,arduino
250,Dropping by at @Makermedia HQ SF today with @makerhep to see their new office! #badass @makerfaire #MAKEpic.twitter.com/26FMNVdesM,9/2/2016,AnoukWipprecht
251,Wise words on the @adafruit invoice  Sounds about right for the week before @makerfaire prep! #somuchmakingpic.twitter.com/S6sbq8Dgww,9/21/2016,annakyoung
252,"This weekend, come see us at @KIDMuseumMD’s #MakerFaire Silver Spring! Details: http://www.makerfairesilverspring.com/attend/  Free stickers for all!pic.twitter.com/SLAOlmageM",9/21/2016,Raspberry_Pi
253,Are you registered yet for the Moat Boat Paddle Battle at @makerfaire? Race to win a #3DPrinter from @seemecnc. http://www.moatboatpaddlebattle.com/register-now-for-mbpb-at-world-maker-faire-2016/ …,9/21/2016,MattStultz
254,We’re less than 10 DAYS away from World @MakerFaire! #WMF16pic.twitter.com/QaoolC23Il,9/21/2016,MicrochipMakes
255,Very pleased 4 @UNDPNepal to support #Kathmandu #MakerFaire showcasing #innovation 4 #development. Join us this weekend @UNDPasiapacpic.twitter.com/MepzOp8Zx0,9/22/2016,renaudmeyer
256,Robotic arm for @makerfaire controlled by the gyroscope and IR RX in #MATRIXCreator #robotics #makers #iotpic.twitter.com/jpQekuxVAU,9/22/2016,MATRIX_Creator
257,You know what we canNOT wait for? World @makerfaire New York! Come see us! https://www.raspberrypi.org/events/world-maker-faire-new-york-2016/ …,9/22/2016,Raspberry_Pi
258,"We can't wait for @makerfaire next wknd. Stop by and drive a robot, and check out the R2-D2 built with VEX IQ parts! #VEXRoboticspic.twitter.com/1fmLOivLNT",9/23/2016,VEXRobotics
259,"we're grateful for people like you! Wouldn't be possibly to have this awesome community otherwise @MarioMagician @makerfaire https://twitter.com/MarioMagician/status/779168407480664064 …Make: added,",9/23/2016,make
260,"Can't wait to see you trot,TrotBot @makerfaire NY http://makerfaire.com/maker/entry/58095/ … via @makerfaire #WMF16 #makerfaire #youngmakers #NYSCI",9/23/2016,makerfaire
261,A huge THANK YOU to all of our sponsors for supporting this year's #MakerFaire  #DMMF16pic.twitter.com/qtorGAEk64,9/23/2016,MakerFaireDERBY
262,That feeling when World @MakerFaire is only a week away... See you there! #WMF16pic.twitter.com/PaFohOYev4,9/24/2016,MicrochipMakes
263,"From DIY robotic creatures, to hacking a Chewbacca mask, don't miss out on World #makerfaire Live on http://twitch.tv/make  on 10/1-10/2 !pic.twitter.com/YR6muyAh2S",9/28/2016,TwitchCreates
264,Come see the Future Fab Lab and other #Kickstarted marvels at the @MakerFaire at @nysci this weekend: http://kck.st/2cZhDv9 pic.twitter.com/CY3hAgvhsW,9/29/2016,KickstarterDT
265,Team @Raspberry_Pi for #MakerFaire  NY 2016! Come visit us and tell us about your makes! pic.twitter.com/D5c0RK50R8,9/30/2016,MissPhilbin
266,Headed to #MakerFaire this weekend? So are we! What are you most excited to see? http://kck.st/2duOMEa pic.twitter.com/64jPL9mZ5a,9/30/2016,kickstarter
267,Team @Raspberry_Pi on its way to World @makerfaire New York! #MFNY16 #MakerFaire pic.twitter.com/v62HtQGiYg,9/30/2016,MattRichardson
268,Want to go to World @MakerFaire 2016 at @NYSCI? Win tickets here today! https://shar.es/1xzR3U  #WMF16 #makerfaire pic.twitter.com/6Joln1EiZ3,9/30/2016,MommyFactor
269,Getting a lot done on our booth setup for #clusterjunkgame! #makerfaire #makerfairelou #gamedev #warpzonelouisvillepic.twitter.com/mJ6Fgg91Qt,9/4/2016,TwoScoopGames
270,Grab your friends & get this #LaborDay Deal NOW 35% off select tix ends tonight 11:59PM. Code ComeMake. http://bit.ly/2cc9WVf   #makerfaire,9/5/2016,makerfaire
271,See how LEGOS help medical needs @Makerfaire NY in Make: Health. Lego Medical Models http://makerfaire.com/maker/entry/58330/ … via @makerfaire #makerfaire,9/5/2016,makerfaire
272,Many thanks to all of our sponsors for this year's #MakerFaire. Title Sponsor @firstbuild and Lead Sponsor @uofl.pic.twitter.com/r2GbqrgGvu,9/5/2016,MakerFaireLou
273,"""Brian is the human equivalent of a nuclear reactor"" Maker Spotlight: Brian Zweerink http://makezine.com/2016/09/05/maker-spotlight-brian-zweerink/ … #makerfaire #makers",9/5/2016,makerfaire
274,Heading to World @MakerFaire? Arduino is looking for volunteers! http://bit.ly/2c4qpYu  #WMF16pic.twitter.com/u38KeaHigd,9/6/2016,arduino
275,Come check out our game Are You With Us? At @MakerFaireLou Tomorrow!! #MakerFaire #louisville #indiedev #gamedevpic.twitter.com/7XwzSf477Q,9/9/2016,JoshGrilli
276,Check out the powerful new BeagleBoard X15 in http://BeagleBoard.org  booth today at #MakerFaire New York (Zone 3 by Maker to Market stage) pic.twitter.com/wKkviRfHyG,10/1/2016,beagleboardorg
277,Aaron & I will be speaking 10/8 @1pm at our local #MakerFaire & signing copies of #maker book at 2 pm in B&N booth! http://dentonmakerfaire.com/ pic.twitter.com/WGsKMaLsKP,10/1/2016,gravescolleen
278,"Join us for a powerful #NJLibChat on Tues, Oct 4 (8 PM EST) on the benefits of edcamps! #edcamp #edtech #njed #MakerFaire pic.twitter.com/xbgoOe2mUH",10/1/2016,kristawelz
279,"Day 1 of #MakerFaire is in the books. Time to get your groove on, like this #Intel Edison-powered spider bot! #WMF16 http://intel.com/edison pic.twitter.com/xeqUvq0yrn",10/1/2016,intel
280,The giant #3dprinter from @seemecnc is always fun to watch. 17 feet tall! #Makerfaire pic.twitter.com/rZMNqHGB9n,10/1/2016,calebkraft
281,"Start Saturday night early! With #Intel Joule & RealSense tech, Sota the bartender robot is ready to take your order. #MakerFaire #WMF16pic.twitter.com/5vHNdcc8pP",10/1/2016,intel
282,The World #MakerFaire is at the intersection of awesome.  #WMF16 @makerfaire pic.twitter.com/coc0LDpTu0,10/1/2016,Makerspaces_com
283,The @thudrumble crew has replaced the DJ laptop w/ the portable #Intel Edison and Joule modules. Seen here in action at #WFM16 #MakerFaire pic.twitter.com/gCW7bmPtXT,10/1/2016,intel
284,"Hello, @MakerFaire. #WMF16pic.twitter.com/ojoH8ApvoJ",10/1/2016,arduino
285,The @makerfaire onslaught is upon us! Come grab a sticker while we still have stock! #MFNY16 #mfny #MakerFaire pic.twitter.com/TAMjBH1G5x,10/1/2016,Raspberry_Pi
286,"MoDAR robot (from City Tech Makers) recognizes faces and says ""Got you!"" She's not creepy AT ALL. #MakerFaire pic.twitter.com/kv4xRqEroh",10/1/2016,PopSci
287,See #Arduino-based hardware from Rabid Prototypes (http://mchp.us/2dlvGQo ) at our booth in Zone 3 @makerfaire today and tomorrow #WMF16pic.twitter.com/ScaEzTpXs2,10/1/2016,MicrochipTech
288,Space Invaders IRL at #MakerFaire with @fatcatFABLAB's Hot Shot gamepic.twitter.com/7n6LK2KnOu – at New York Hall of Science,10/1/2016,PopSci
289,"Spiritual descendant of the Arduino GRANDE --awesome, huge Circuit Playground is awesome and huge! @adafruit @digikeyelectronics #makerfaire pic.twitter.com/fVqKRogH5X",10/1/2016,johnedgarpark
290,Don't miss our founder Ayah Bdeir speak in the place where it all began: MAKER FAIRE! #makerfaire #WMF16 http://buff.ly/2dgSqfp pic.twitter.com/KWNSqukHLI,10/1/2016,littleBits
291,My keynote for @makerfaire will be at the New York Hall of Science in about an hour. Hope to see you there! @MouserElec #MakerFaire,10/1/2016,grantimahara
292,.@MissPhilbin says hello at @makerfaire New York before the gates open and the crowds come in! #MakerFaire #MFNY16 #MFNYpic.twitter.com/W1jUompMCT,10/1/2016,Raspberry_Pi
293,Having fun with the new iPhone 7 Plus Portrait mode at Berlin Makerfaire. pic.twitter.com/TRQMfZw9ug,10/1/2016,map
294,Making wheelchairs great again!#MadeForMyWheelchair-Workshop auf der #MakerFaire in Berlin.#MFB16pic.twitter.com/KVLMrUEnqS,10/1/2016,raulde
295,If someone at the #MakerFaire wants to #charge his #smartphone: My electric #wheelchair has an #USB #charger! Just ask :-) #MFB16,10/1/2016,raulde
296,Coming ...#makerfaire #MFR16 #makers #romacontemporanea @RiccardoLuna @mbanzipic.twitter.com/OEH26d9WGA,10/12/2016,MakerFaireRome
297,I couldn't find an intro guide to #lasercutting design... so I wrote one.http://gettingsmart.com/2016/10/introduction-design-laser-cutter/ …#makered #makerspace #MakerFaire,10/13/2016,LindseyOwn
298,Makey the robot is excited to see what our 3D printer is making for the Mini Maker Faire in November!  #BNBUZZ #makerfaire #bnmake2016pic.twitter.com/JUZtvhH5cb,10/13/2016,BNPeabody
299,"Good luck to Maker Faires this weekend in Rome, Penang, Pittsburgh, Ottawa, Seoul, Aarhus, Colorado Springs and Rhode Island.  @makerfaire",10/14/2016,dalepd
300,GROUP SHOT AT THE @makerfaire IN PITTSBURGH TODAY! Fabulous day and fabulous weather! @EF_MS @mcperry705 @GOMV_EF @EFEAteachespic.twitter.com/h3iHHZOaez,10/14/2016,MrsBonatesta
301,A view of the first day @makerfaire Rome. Excited to have so many students visit us and look forward to another day of fun tomorrow! #MFR16pic.twitter.com/C1NyqwGpYj,10/14/2016,MicrochipTech
302,Making spectroscopes and speaker pillows! #makerfaire pic.twitter.com/qm2zSUZHia,10/14/2016,EFHSFabLab
303,Don't miss 'Preternatural' exhibition at @MakerFaireOTT this wkend — @AnoukWipprecht + more http://ow.ly/HrFR305b5T5  #MakerFaire #Ottawapic.twitter.com/ediYuX0Fvs,10/14/2016,make
304,It is @MakerFaireRomeHave a great event all my cool dear friends !#makerfaire #make #makers #MFR16 and    .. ..  ..   I will be back  ;)pic.twitter.com/dBWe4iIi7w,10/14/2016,InMoov
305,Learn about the shoreline Debris collecting robot at Maker Faire #makerfaire #MFO16 @MakerFaireOTT #roboticspic.twitter.com/dmHcVToPqx,10/15/2016,RobotMissions
306,Come to #MakerFaire #Ottawa today to see @SciTechMuseum & @SciTechPreserv do some awesome  #3D scanning & see how it applies to artifacts!!pic.twitter.com/gnZR1XkZIp,10/15/2016,L_DiVito
307,Silk thread measuring and spinning rig @MakerFaireRome #MFR16pic.twitter.com/89nKRaiQXS,10/15/2016,makerfaire
308,Loving these laser cut wooden bow ties at @makerfaire Rome. #mfr16pic.twitter.com/QTZIc16C44,10/15/2016,make
309,RT @sannmer: Hugs to the content man @alranel!! Amazing show @MakerFaireRome @MFR16 #MakerFaire cc @mbanzipic.twitter.com/y5EflJQmPI,10/16/2016,makerfaire
310,So pleased to have won our first official #MakerOfMerit ribbon at @MakerFaireRome #MFR16 #robotics #makerfaire pic.twitter.com/fLvtMkspYW,10/16/2016,MeArmTM
311,OMG biggest surprise @MakerFaireRome - giant laser cut wall of #MakerFaire around the world!! #MFR16 Can’t wait to show @SherryHusspic.twitter.com/yV4oSszhMX,10/16/2016,sannmer
312,Great molecular gastronomy demo by high school students @makerfairerome #MFR16 #MakerFaire pic.twitter.com/IANi5c57Kk,10/16/2016,sannmer
313,Bowie @RobotMissions hanging out with BB-8 @RimStarz at @MakerFaireOTT #MFO16 #makerfaire #robotspic.twitter.com/vXhvgSMGIF,10/16/2016,RobotGrrl
314,.@MakerFaireRome Day One http://ow.ly/7GPX305dNl2  #MFR16,10/16/2016,makerfaire
315,#Maker VIPs at #Pacificon! Welcome @AmyH70 (L) @jeriellsworth (R) to #HamRadio and #ARRL! We are thrilled to have you both! #MakerFaire #DIYpic.twitter.com/fFuANFBYXp,10/17/2016,arrl
316,Thank you Rome for all the love #MFR16 #MakeItYours #MasterCase #MakerFaire pic.twitter.com/xfRYJKs22r,10/17/2016,CoolerMaster
317,"Thanks everyone for joining us (in person or virtually) for another amazing World @makerfaire New York. See you next year! #MakerFaire https://twitter.com/mattrichardson/status/782712342920433667 …Raspberry Pi added,",10/2/2016,Raspberry_Pi
318,Thank you for an amazing time at #WMF16. See how we're powering the #maker community all year long at http://intel.com/maker . #MakerFaire pic.twitter.com/t8t21tUsNF,10/2/2016,intel
319,This wristband at #WMF16 plays music with your motion thanks to #Intel Curie & @FarnellNews tinyTILE. #MakerFaire http://intel.ly/1AB07pW pic.twitter.com/jZJLJ3E32P,10/2/2016,intel
320,"Mozzie, and I made it to #MakerFaire #WMF16. Our panel on The Accessible Future of #Neuroscience @ 4:45 in Aud 1! #openscience #mozfellows16pic.twitter.com/94fFQXxna2 – at New York Hall of Science",10/2/2016,teonbrooks
321,Editors Choice for @AddSharks & @msraynsford here @makerfaire #WMF16pic.twitter.com/EcrVdmBrCC,10/2/2016,AddSharks
322,Learn by doing !  This is why we love the #makerfaire.  Get hands-on and be a participant not just a spectator #wmf16 @makerfaire #makerEDpic.twitter.com/1DESsUlTAx,10/2/2016,Makerspaces_com
323,"Bikes, robots, SO many hands-on activities at World @makerfaire NY #WMF16 #makerfaire pic.twitter.com/kS4JuANAzu",10/2/2016,makerfaire
324,The @MakeCrate team helps kids learn electronics w/ Arduino 101 feat. the #Intel Curie module at #WMF16 #MakerFaire http://intel.com/arduino pic.twitter.com/3B42iygWDq,10/2/2016,intel
325,Yay @kimio_kosaka' @bottled_circuit got editors choice ribbon at @makerfaire  pic.twitter.com/Yc9Qpwt6T9,10/2/2016,kosamari
326,The Coolest Projects @MakerFaire NY 2016 http://www.pcmag.me/s/348388  via @PCMag #WMF16 #makerfaire,10/2/2016,makerfaire
327,#RaspberryPi guru @MattRichardson greeted fans with a smile as he signed books at our Meet the Maker tent. #BNMakeNYC #WMF16 #MakerFaire pic.twitter.com/MBG1EIrCpP,10/2/2016,BNBuzz
328,Go see @MattRichardson at @makerfaire's Show & Tell Stage at 11:30 (in 10 min). He's giving a intro to Raspberry Pi. pic.twitter.com/70OqGCnmB2,10/2/2016,Raspberry_Pi
329,"Morning, #MakerFaire! We're excited for another day of demos, innovative makers, and exciting #Intel tech. #WMF16 http://intel.com/maker pic.twitter.com/9ZhuSxfsZ9",10/2/2016,intel
330,"Presentations galore @makerfaire Ed Stage today! Come learn, get inspired, take tips & tricks back to your students. @MakerEdOrg #makeredpic.twitter.com/k8VecsNk7J",10/2/2016,MakerEdOrg
331,Here's what happens when @samalderhyde shows up at your event! #MakerFaire #wmfny16 @makerfaire pic.twitter.com/q59WNxCco3,10/2/2016,Raspberry_Pi
332,"‘Megachordotron’ is a Simple MIDI Controller Built with Teensy, First Seen at World #MakerFaire #WMF16http://adafru.it/rFg ",10/2/2016,adafruit
333,Got that @MakerFaireDERBY Thursday night feeling! Last few signs done #makerfaire #laminationstation #DMMF16pic.twitter.com/YFkE7WVU3C,10/20/2016,emma_hallam
334,"Our Mini @makerfaire is coming to all B&N stores nationwide on Nov 5th/6th! Fun events, cool toys/gear! http://www.barnesandnoble.com/h/makerfaire  #BNMake2016pic.twitter.com/yyLUgWEtiH",10/21/2016,BNBuzz
